year,state,state_po,county_name,office,candidate,party,candidatevotes,totalvotes,mode
2020,GEORGIA,GA,PULASKI,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,18,4059,ADVANCED VOTING
2020,GEORGIA,GA,PULASKI,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,4059,ELECTION DAY
2020,GEORGIA,GA,PULASKI,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,4059,PROV
2020,GEORGIA,GA,PULASKI,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,313,4059,ABSENTEE
2020,GEORGIA,GA,PULASKI,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2155,4059,ADVANCED VOTING
2020,GEORGIA,GA,PULASKI,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,336,4059,ELECTION DAY
2020,GEORGIA,GA,PULASKI,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,4059,PROV
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1478,11855,ABSENTEE
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1500,11855,ADVANCED VOTING
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,470,11855,ELECTION DAY
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,11855,PROV
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,34,11855,ABSENTEE
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,47,11855,ADVANCED VOTING
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,35,11855,ELECTION DAY
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,11855,PROV
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1760,11855,ABSENTEE
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4983,11855,ADVANCED VOTING
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1547,11855,ELECTION DAY
2020,GEORGIA,GA,PUTNAM,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,11855,PROV
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,137,1106,ABSENTEE
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,196,1106,ADVANCED VOTING
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,163,1106,ELECTION DAY
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,1106,PROV
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,1106,ABSENTEE
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,1106,ADVANCED VOTING
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,1106,ELECTION DAY
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,1106,PROV
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,88,1106,ABSENTEE
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,353,1106,ADVANCED VOTING
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,163,1106,ELECTION DAY
2020,GEORGIA,GA,QUITMAN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,1106,PROV
2020,GEORGIA,GA,RABUN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,888,9568,ABSENTEE
2020,GEORGIA,GA,RABUN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,897,9568,ADVANCED VOTING
2020,GEORGIA,GA,RABUN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,199,9568,ELECTION DAY
2020,GEORGIA,GA,RABUN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,9568,PROV
2020,GEORGIA,GA,RABUN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,33,9568,ABSENTEE
2020,GEORGIA,GA,RABUN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,49,9568,ADVANCED VOTING
2020,GEORGIA,GA,RABUN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,28,9568,ELECTION DAY
2020,GEORGIA,GA,RABUN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,9568,PROV
2020,GEORGIA,GA,RABUN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1663,9568,ABSENTEE
2020,GEORGIA,GA,RABUN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4604,9568,ADVANCED VOTING
2020,GEORGIA,GA,RABUN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1207,9568,ELECTION DAY
2020,GEORGIA,GA,RABUN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,9568,PROV
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,464,3074,ABSENTEE
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,802,3074,ADVANCED VOTING
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,402,3074,ELECTION DAY
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3,3074,PROV
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,3074,ABSENTEE
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4,3074,ADVANCED VOTING
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,6,3074,ELECTION DAY
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3074,PROV
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,214,3074,ABSENTEE
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,856,3074,ADVANCED VOTING
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,321,3074,ELECTION DAY
2020,GEORGIA,GA,RANDOLPH,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,3074,PROV
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,21348,87016,ABSENTEE
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25780,87016,ADVANCED VOTING
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11843,87016,ELECTION DAY
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,153,87016,PROV
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,322,87016,ABSENTEE
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,359,87016,ADVANCED VOTING
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,428,87016,ELECTION DAY
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,87016,PROV
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6233,87016,ABSENTEE
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11931,87016,ADVANCED VOTING
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8584,87016,ELECTION DAY
2020,GEORGIA,GA,RICHMOND,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33,87016,PROV
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9429,44686,ABSENTEE
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18248,44686,ADVANCED VOTING
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3543,44686,ELECTION DAY
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24,44686,PROV
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,115,44686,ABSENTEE
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,189,44686,ADVANCED VOTING
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,126,44686,ELECTION DAY
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,44686,PROV
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3005,44686,ABSENTEE
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7466,44686,ADVANCED VOTING
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2526,44686,ELECTION DAY
2020,GEORGIA,GA,ROCKDALE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15,44686,PROV
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,157,2275,ABSENTEE
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,240,2275,ADVANCED VOTING
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,65,2275,ELECTION DAY
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2275,PROV
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,2275,ABSENTEE
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,6,2275,ADVANCED VOTING
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4,2275,ELECTION DAY
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,2275,PROV
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,154,2275,ABSENTEE
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1341,2275,ADVANCED VOTING
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,304,2275,ELECTION DAY
2020,GEORGIA,GA,SCHLEY,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,2275,PROV
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,789,6628,ABSENTEE
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1264,6628,ADVANCED VOTING
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,601,6628,ELECTION DAY
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7,6628,PROV
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,5,6628,ABSENTEE
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,22,6628,ADVANCED VOTING
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,24,6628,ELECTION DAY
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,6628,PROV
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,505,6628,ABSENTEE
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2140,6628,ADVANCED VOTING
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1260,6628,ELECTION DAY
2020,GEORGIA,GA,SCREVEN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11,6628,PROV
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,269,3884,ABSENTEE
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,691,3884,ADVANCED VOTING
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,294,3884,ELECTION DAY
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,3884,PROV
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,3884,ABSENTEE
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,3884,ADVANCED VOTING
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,15,3884,ELECTION DAY
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3884,PROV
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,277,3884,ABSENTEE
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1390,3884,ADVANCED VOTING
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,944,3884,ELECTION DAY
2020,GEORGIA,GA,SEMINOLE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,3884,PROV
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4264,30116,ABSENTEE
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4600,30116,ADVANCED VOTING
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2554,30116,ELECTION DAY
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,366,30116,PROV
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,53,30116,ABSENTEE
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,78,30116,ADVANCED VOTING
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,132,30116,ELECTION DAY
2020,GEORGIA,GA,SPALDING,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,12,30116,PROV
2020,GEORGIA,GA,SPALDING,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3490,30116,ABSENTEE
2020,GEORGIA,GA,SPALDING,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8801,30116,ADVANCED VOTING
2020,GEORGIA,GA,SPALDING,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5234,30116,ELECTION DAY
2020,GEORGIA,GA,SPALDING,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,532,30116,PROV
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,806,11885,ABSENTEE
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1288,11885,ADVANCED VOTING
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,291,11885,ELECTION DAY
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,11885,PROV
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,24,11885,ABSENTEE
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,75,11885,ADVANCED VOTING
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,33,11885,ELECTION DAY
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,11885,PROV
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1365,11885,ABSENTEE
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6765,11885,ADVANCED VOTING
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1234,11885,ELECTION DAY
2020,GEORGIA,GA,STEPHENS,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,11885,PROV
2020,GEORGIA,GA,STEWART,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,378,1990,ABSENTEE
2020,GEORGIA,GA,STEWART,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,505,1990,ADVANCED VOTING
2020,GEORGIA,GA,STEWART,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,292,1990,ELECTION DAY
2020,GEORGIA,GA,STEWART,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7,1990,PROV
2020,GEORGIA,GA,STEWART,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,1990,ABSENTEE
2020,GEORGIA,GA,STEWART,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,1990,ADVANCED VOTING
2020,GEORGIA,GA,STEWART,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,1990,ELECTION DAY
2020,GEORGIA,GA,STEWART,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,1990,PROV
2020,GEORGIA,GA,STEWART,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,105,1990,ABSENTEE
2020,GEORGIA,GA,STEWART,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,462,1990,ADVANCED VOTING
2020,GEORGIA,GA,STEWART,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,229,1990,ELECTION DAY
2020,GEORGIA,GA,STEWART,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5,1990,PROV
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2023,12150,ABSENTEE
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3150,12150,ADVANCED VOTING
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1139,12150,ELECTION DAY
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6,12150,PROV
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,18,12150,ABSENTEE
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,56,12150,ADVANCED VOTING
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,26,12150,ELECTION DAY
2020,GEORGIA,GA,SUMTER,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,12150,PROV
2020,GEORGIA,GA,SUMTER,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,837,12150,ABSENTEE
2020,GEORGIA,GA,SUMTER,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3358,12150,ADVANCED VOTING
2020,GEORGIA,GA,SUMTER,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1524,12150,ELECTION DAY
2020,GEORGIA,GA,SUMTER,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13,12150,PROV
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,955,3522,ABSENTEE
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,618,3522,ADVANCED VOTING
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,541,3522,ELECTION DAY
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,3522,PROV
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,3522,ABSENTEE
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,5,3522,ADVANCED VOTING
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,9,3522,ELECTION DAY
2020,GEORGIA,GA,TALBOT,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3522,PROV
2020,GEORGIA,GA,TALBOT,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,241,3522,ABSENTEE
2020,GEORGIA,GA,TALBOT,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,686,3522,ADVANCED VOTING
2020,GEORGIA,GA,TALBOT,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,464,3522,ELECTION DAY
2020,GEORGIA,GA,TALBOT,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,3522,PROV
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,237,928,ABSENTEE
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,223,928,ADVANCED VOTING
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,100,928,ELECTION DAY
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,928,PROV
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,928,ABSENTEE
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,928,ADVANCED VOTING
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4,928,ELECTION DAY
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,928,PROV
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64,928,ABSENTEE
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,200,928,ADVANCED VOTING
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,96,928,ELECTION DAY
2020,GEORGIA,GA,TALIAFERRO,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,928,PROV
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,546,8183,ABSENTEE
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1103,8183,ADVANCED VOTING
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,412,8183,ELECTION DAY
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,8183,PROV
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,8183,ABSENTEE
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,25,8183,ADVANCED VOTING
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,34,8183,ELECTION DAY
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,8183,PROV
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,818,8183,ABSENTEE
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3699,8183,ADVANCED VOTING
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1536,8183,ELECTION DAY
2020,GEORGIA,GA,TATTNALL,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,8183,PROV
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,489,3839,ABSENTEE
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,624,3839,ADVANCED VOTING
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,272,3839,ELECTION DAY
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2,3839,PROV
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,3839,ABSENTEE
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,18,3839,ADVANCED VOTING
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,13,3839,ELECTION DAY
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,3839,PROV
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,292,3839,ABSENTEE
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1764,3839,ADVANCED VOTING
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,349,3839,ELECTION DAY
2020,GEORGIA,GA,TAYLOR,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13,3839,PROV
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,618,4333,ABSENTEE
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,545,4333,ADVANCED VOTING
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,317,4333,ELECTION DAY
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7,4333,PROV
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2,4333,ABSENTEE
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,9,4333,ADVANCED VOTING
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,4333,ELECTION DAY
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0,4333,PROV
2020,GEORGIA,GA,TELFAIR,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,358,4333,ABSENTEE
